ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B55Q7AG-1-3.jpg,"['1.0', '1.3012']","['TFT', 'CF']","['0.9993', '0.0005', '4.7258', '9.8203']","['NP', 'OP', 'UP', 'INT']","['0.5607', '0.4230', '0.0141', '0.0015', '0.0002']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'POLYMER']",TFT,1.0,NP,0.5607,M1-ABNORMAL,0.9993,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B62X2DD-1-3.jpg,"['0.9999', '1.0539']","['CF', 'TFT']","['0.9999', '6.2127', '3.2221', '1.0395']","['NP', 'OP', 'UP', 'INT']","['0.9987', '0.0012', '1.0721', '7.7611', '6.3376']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'POLYMER', 'CF PS DEFORMATION']",CF,0.9999,NP,0.9987,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BCWD1ZE-1-3.jpg,"['0.9984', '0.0015']","['TFT', 'CF']","['0.8771', '0.0728', '0.0499', '0.0001']","['NP', 'UP', 'OP', 'INT']","['0.4884', '0.3000', '0.1245', '0.0459', '0.0225']","['PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'POLYMER', 'PI SPOT-WITH PAR']",TFT,0.9984,NP,0.4884,PV-HOLE-T,0.8771,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_6Q3B50F1S0BD-1-3.jpg,"['0.9999', '6.0944']","['CF', 'TFT']","['0.9985', '0.0014', '2.4007', '2.2395']","['OP', 'NP', 'UP', 'INT']","['0.9834', '0.0149', '0.0012', '0.0004', '1.0621']","['FIBER', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF PS DEFORMATION']",CF,0.9999,OP,0.9834,FIBER,0.9985,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5868YA-1-4.jpg,"['0.9999', '2.0961']","['TFT', 'CF']","['0.9952', '0.0034', '0.0012', '1.6979']","['NP', 'UP', 'OP', 'INT']","['0.8530', '0.1014', '0.0198', '0.0146', '0.0106']","['M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'POLYMER']",TFT,0.9999,NP,0.8530,M1-ABNORMAL,0.9952,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4WV5FT-2-3.jpg,"['0.9999', '4.2338']","['CF', 'TFT']","['0.9999', '5.8655', '7.1057', '1.1807']","['NP', 'OP', 'INT', 'UP']","['0.9998', '0.0001', '5.8972', '1.6343', '1.4648']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'POLYMER']",CF,0.9999,NP,0.9998,CF DEFECT,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4TW6SD-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.9995', '0.0003', '1.2280', '6.0326']","['NP', 'OP', 'UP', 'INT']","['0.5969', '0.3396', '0.0618', '0.0012', '0.0002']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']",CF,0.9998,NP,0.5969,CF PS DEFORMATION,0.9995,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B57S0CT-1-3.jpg,"['0.9999', '3.5957']","['TFT', 'CF']","['0.9775', '0.0126', '0.0097', '1.6184']","['UP', 'OP', 'NP', 'INT']","['0.9331', '0.0424', '0.0212', '0.0022', '0.0003']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'PV-HOLE-T', 'ITO-RESIDUE-T']",TFT,0.9999,UP,0.9331,PI SPOT-WITH PAR,0.9775,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B5578QP-1-3.jpg,"['0.9999', '1.4255']","['CF', 'TFT']","['0.7663', '0.2230', '0.0106', '3.2560']","['NP', 'UP', 'OP', 'INT']","['0.6259', '0.2271', '0.1445', '0.0010', '0.0006']","['CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'CF DEFECT', 'LIGHT METAL', 'POLYMER']",CF,0.9999,NP,0.6259,CF REPAIR FAIL,0.7663,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B53V42C-1-3.jpg,"['0.9999', '5.2299']","['TFT', 'CF']","['0.9991', '0.0008', '2.6251', '4.6084']","['INT', 'NP', 'OP', 'UP']","['0.9991', '0.0006', '0.0001', '1.2695', '3.7105']","['GLASS BROKEN', 'M1-ABNORMAL', 'ESD', 'AS-RESIDUE-E', 'CF DEFECT']",TFT,0.9999,INT,0.9991,GLASS BROKEN,0.9991,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B61V3DG-1-3.jpg,"['0.9999', '2.5069']","['CF', 'TFT']","['0.9923', '0.0056', '0.0018', '6.1616']","['NP', 'OP', 'UP', 'INT']","['0.9089', '0.0683', '0.0101', '0.0073', '0.0016']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'POLYMER', 'CF PS DEFORMATION']",CF,0.9999,NP,0.9089,CF REPAIR FAIL,0.9923,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5C91GD-1-3.jpg,"['0.9999', '5.3610']","['TFT', 'CF']","['0.9967', '0.0020', '0.0011', '1.2661']","['NP', 'OP', 'UP', 'INT']","['0.8317', '0.0950', '0.0511', '0.0166', '0.0019']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.8317,ITO-RESIDUE-T,0.9967,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B51F9EM-2-3.jpg,"['0.9999', '4.7297']","['CF', 'TFT']","['0.9990', '0.0008', '6.5935', '3.8875']","['UP', 'NP', 'OP', 'INT']","['0.9943', '0.0040', '0.0009', '0.0005', '4.2482']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT', 'CF REPAIR FAIL', 'PV-HOLE-T']",CF,0.9999,UP,0.9943,PI SPOT-WITH PAR,0.9990,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5BH8TF-1-3.jpg,"['0.9999', '2.6609']","['CF', 'TFT']","['0.9990', '0.0008', '3.4594', '7.2004']","['NP', 'OP', 'UP', 'INT']","['0.9965', '0.0022', '0.0005', '0.0004', '0.0001']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'CF PS DEFORMATION', 'GLASS CULLET']",CF,0.9999,NP,0.9965,CF REPAIR FAIL,0.9990,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B91U92D-1-3.jpg,"['0.9999', '2.5270']","['TFT', 'CF']","['0.5155', '0.4805', '0.0038', '1.3457']","['NP', 'OP', 'UP', 'INT']","['0.4430', '0.2341', '0.2025', '0.0651', '0.0441']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'POLYMER', 'PV-HOLE-T', 'AS-RESIDUE-E']",TFT,0.9999,NP,0.4430,M1-ABNORMAL,0.5155,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5C89YB-1-3.jpg,"['0.9458', '0.0541']","['CF', 'TFT']","['0.9997', '0.0001', '3.6102', '1.2798']","['OP', 'UP', 'NP', 'INT']","['0.9994', '0.0004', '6.4206', '2.9092', '6.8106']","['POLYMER', 'GLASS CULLET', 'PV-HOLE-T', 'LIGHT METAL', 'CF DEFECT']",CF,0.9458,OP,0.9994,POLYMER,0.9997,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5867PQ-1-2.jpg,"['1.0', '3.3006']","['TFT', 'CF']","['0.9999', '5.4754', '2.4387', '1.8312']","['NP', 'OP', 'UP', 'INT']","['0.9999', '5.8297', '5.6114', '2.8520', '1.0298']","['AS-RESIDUE-E', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'FIBER']",TFT,1.0,NP,0.9999,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B57D7SJ-1-3.jpg,"['1.0', '3.1502']","['TFT', 'CF']","['0.9920', '0.0067', '0.0011', '1.8794']","['OP', 'NP', 'UP', 'INT']","['0.9864', '0.0121', '0.0007', '0.0005', '9.1195']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'FIBER']",TFT,1.0,OP,0.9864,POLYMER,0.9920,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B4R41JT-1-3.jpg,"['0.9999', '1.2621']","['TFT', 'CF']","['0.7283', '0.2383', '0.0333', '3.4680']","['OP', 'UP', 'NP', 'INT']","['0.5739', '0.2902', '0.1148', '0.0165', '0.0017']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL']",TFT,0.9999,OP,0.5739,POLYMER,0.7283,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B57D7WC-1-3.jpg,"['0.9999', '4.3024']","['CF', 'TFT']","['0.9999', '6.9855', '2.5699', '1.7286']","['OP', 'UP', 'NP', 'INT']","['0.7596', '0.1754', '0.0648', '2.8471', '2.9293']","['POLYMER', 'GLASS CULLET', 'FIBER', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9999,OP,0.7596,POLYMER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B57E3ZJ-1-3.jpg,"['0.9999', '1.8744']","['TFT', 'CF']","['0.9660', '0.0332', '0.0006', '8.7713']","['NP', 'OP', 'UP', 'INT']","['0.4381', '0.3383', '0.1908', '0.0185', '0.0060']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'POLYMER']",TFT,0.9999,NP,0.4381,ITO-RESIDUE-T,0.9660,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4K48EP-1-3.jpg,"['0.9999', '6.4740']","['TFT', 'CF']","['0.4691', '0.4303', '0.0867', '0.0136']","['INT', 'UP', 'OP', 'NP']","['0.3890', '0.3268', '0.0924', '0.0705', '0.0519']","['ESD', 'PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'M1-ABNORMAL']",TFT,0.9999,INT,0.3890,ESD,0.4691,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_G73B2805F0BC-1-3.jpg,"['1.0', '5.2140']","['TFT', 'CF']","['0.9999', '1.8233', '2.2517', '7.0239']","['INT', 'NP', 'OP', 'UP']","['0.9999', '2.7094', '7.0215', '1.7338', '2.3538']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER']",TFT,1.0,INT,0.9999,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B2106BT-1-3.jpg,"['1.0', '4.0157']","['CF', 'TFT']","['0.9999', '3.8777', '3.3514', '3.5150']","['UP', 'OP', 'NP', 'INT']","['0.9999', '5.2539', '1.8412', '1.1155', '5.1512']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION']",CF,1.0,UP,0.9999,LIGHT METAL,0.9999,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B62X9UC-1-3.jpg,"['0.9999', '6.7334']","['CF', 'TFT']","['0.8987', '0.1011', '4.4318', '3.3328']","['UP', 'OP', 'INT', 'NP']","['0.9698', '0.0162', '0.0122', '0.0013', '0.0002']","['LIGHT METAL', 'POLYMER', 'GLASS CULLET', 'FIBER', 'PI SPOT-WITH PAR']",CF,0.9999,UP,0.9698,LIGHT METAL,0.8987,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5CV0RF-1-3.jpg,"['0.9999', '4.3343']","['CF', 'TFT']","['0.9977', '0.0020', '0.0001', '4.8895']","['NP', 'OP', 'UP', 'INT']","['0.9985', '0.0007', '0.0004', '0.0002', '2.2360']","['CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF PS DEFORMATION', 'POLYMER']",CF,0.9999,NP,0.9985,CF DEFECT,0.9977,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4TB6QD-1-3.jpg,"['0.9989', '0.0010']","['CF', 'TFT']","['0.9451', '0.0442', '0.0095', '0.0011']","['NP', 'OP', 'UP', 'INT']","['0.7462', '0.1479', '0.0719', '0.0181', '0.0050']","['CF REPAIR FAIL', 'CF DEFECT', 'POLYMER', 'FIBER', 'CF PS DEFORMATION']",CF,0.9989,NP,0.7462,CF REPAIR FAIL,0.9451,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B4WQ5AF-1-3.jpg,"['0.9999', '3.1131']","['CF', 'TFT']","['0.9999', '1.5908', '2.4719', '8.3239']","['OP', 'UP', 'NP', 'INT']","['0.9994', '0.0005', '7.1334', '6.8559', '7.6799']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9994,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AN1KR-1-3.jpg,"['0.9980', '0.0019']","['TFT', 'CF']","['0.9903', '0.0072', '0.0023', '1.0913']","['UP', 'NP', 'OP', 'INT']","['0.9860', '0.0049', '0.0027', '0.0016', '0.0014']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'PV-HOLE-T', 'CF REPAIR FAIL']",TFT,0.9980,UP,0.9860,PI SPOT-WITH PAR,0.9903,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VF0GF-1-3.jpg,"['0.9999', '2.1869']","['CF', 'TFT']","['0.9993', '0.0005', '6.9180', '2.7325']","['NP', 'OP', 'UP', 'INT']","['0.5605', '0.4107', '0.0276', '0.0004', '0.0003']","['CF PS DEFORMATION', 'CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'GLASS CULLET']",CF,0.9999,NP,0.5605,CF PS DEFORMATION,0.9993,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5B092M-1-3.jpg,"['0.9999', '8.4394']","['TFT', 'CF']","['0.9927', '0.0060', '0.0011', '4.0809']","['UP', 'NP', 'OP', 'INT']","['0.9656', '0.0201', '0.0114', '0.0012', '0.0006']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'CF REPAIR FAIL', 'PV-HOLE-T']",TFT,0.9999,UP,0.9656,PI SPOT-WITH PAR,0.9927,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B4U14FD-1-3.jpg,"['0.9999', '3.7589']","['TFT', 'CF']","['0.9919', '0.0066', '0.0013', '2.9442']","['NP', 'OP', 'UP', 'INT']","['0.5512', '0.2413', '0.1463', '0.0442', '0.0088']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,0.9999,NP,0.5512,ITO-RESIDUE-T,0.9919,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV1XD-1-3.jpg,"['0.9996', '0.0003']","['CF', 'TFT']","['0.9998', '6.8653', '4.2533', '3.7836']","['NP', 'UP', 'OP', 'INT']","['0.9994', '0.0005', '5.0106', '5.5706', '5.1456']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'GLASS CULLET']",CF,0.9996,NP,0.9994,CF PS DEFORMATION,0.9998,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_6Q3B5DG5K0GD-1-3.jpg,"['0.9999', '2.8198']","['TFT', 'CF']","['0.9999', '4.0202', '1.2069', '4.1497']","['INT', 'NP', 'UP', 'OP']","['0.7092', '0.2868', '0.0037', '3.0423', '2.0076']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T']",TFT,0.9999,INT,0.7092,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B58C02C-1-3.jpg,"['0.9999', '1.3100']","['CF', 'TFT']","['0.7765', '0.2229', '0.0005', '1.4165']","['NP', 'UP', 'OP', 'INT']","['0.7374', '0.1295', '0.0952', '0.0246', '0.0101']","['CF DEFECT', 'LIGHT METAL', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.7374,CF DEFECT,0.7765,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B58P2ZS-1-3.jpg,"['0.9999', '6.2493']","['CF', 'TFT']","['0.9989', '0.0010', '1.3253', '2.4471']","['OP', 'NP', 'UP', 'INT']","['0.9032', '0.0827', '0.0125', '0.0014', '4.0057']","['POLYMER', 'FIBER', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF DEFECT']",CF,0.9999,OP,0.9032,POLYMER,0.9989,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5CG8ST-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.9417', '0.0542', '0.0040', '9.3963']","['UP', 'NP', 'OP', 'INT']","['0.7744', '0.1881', '0.0310', '0.0027', '0.0014']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'ITO-RESIDUE-T']",TFT,0.9997,UP,0.7744,FIBER,0.9417,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4LS1QT-1-3.jpg,"['0.9999', '4.3876']","['CF', 'TFT']","['0.9854', '0.0142', '0.0002', '1.1072']","['UP', 'OP', 'NP', 'INT']","['0.9954', '0.0043', '5.2375', '3.9883', '3.8709']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'POLYMER', 'CF DEFECT']",CF,0.9999,UP,0.9954,LIGHT METAL,0.9854,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5DP2SB-1-4.jpg,"['1.0', '3.9427']","['TFT', 'CF']","['0.9999', '4.2466', '6.3929', '2.8622']","['NP', 'OP', 'UP', 'INT']","['0.9999', '2.0491', '4.7603', '2.1842', '2.5734']","['AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'FIBER']",TFT,1.0,NP,0.9999,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B64C5RH-1-5.jpg,"['1.0', '1.4023']","['TFT', 'CF']","['0.8604', '0.1389', '0.0003', '0.0002']","['NP', 'OP', 'INT', 'UP']","['0.8221', '0.1160', '0.0584', '0.0026', '0.0007']","['AS-RESIDUE-E', 'POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.8221,AS-RESIDUE-E,0.8604,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B36C6FR-1-3.jpg,"['0.9999', '6.8168']","['CF', 'TFT']","['0.9970', '0.0027', '0.0001', '3.2827']","['NP', 'OP', 'UP', 'INT']","['0.9801', '0.0176', '0.0008', '0.0005', '0.0005']","['CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'GLASS CULLET', 'POLYMER']",CF,0.9999,NP,0.9801,CF REPAIR FAIL,0.9970,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B50Q9GA-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.9999', '1.0107', '1.4495', '1.6861']","['OP', 'UP', 'NP', 'INT']","['0.9290', '0.0708', '0.0001', '3.6186', '3.1826']","['POLYMER', 'FIBER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9998,OP,0.9290,POLYMER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B5DD64T-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.9943', '0.0054', '0.0001', '3.0024']","['NP', 'OP', 'UP', 'INT']","['0.9575', '0.0367', '0.0054', '9.7826', '2.8517']","['CF PS DEFORMATION', 'CF DEFECT', 'GLASS CULLET', 'CF REPAIR FAIL', 'M1-ABNORMAL']",CF,0.9997,NP,0.9575,CF PS DEFORMATION,0.9943,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B4X00RD-1-3.jpg,"['0.9980', '0.0019']","['CF', 'TFT']","['0.9999', '4.9973', '1.5682', '4.4251']","['OP', 'NP', 'INT', 'UP']","['0.9999', '1.8682', '6.8296', '3.7742', '1.4697']","['POLYMER', 'GLASS CULLET', 'PV-HOLE-T', 'CF REPAIR FAIL', 'CF DEFECT']",CF,0.9980,OP,0.9999,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B6135JA-1-3.jpg,"['0.9999', '2.4124']","['CF', 'TFT']","['0.9999', '3.9537', '1.4918', '5.3294']","['NP', 'UP', 'OP', 'INT']","['0.9968', '0.0028', '0.0001', '3.4689', '1.1814']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9968,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4X28YB-1-3.jpg,"['1.0', '1.2507']","['TFT', 'CF']","['0.9982', '0.0016', '6.1844', '3.3082']","['NP', 'OP', 'UP', 'INT']","['0.5175', '0.4781', '0.0027', '0.0009', '0.0002']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'POLYMER']",TFT,1.0,NP,0.5175,M1-ABNORMAL,0.9982,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5654ZJ-1-3.jpg,"['0.9999', '4.7032']","['CF', 'TFT']","['0.9999', '7.6432', '3.8467', '1.8764']","['OP', 'UP', 'NP', 'INT']","['0.9874', '0.0067', '0.0058', '1.0823', '6.6741']","['POLYMER', 'FIBER', 'GLASS CULLET', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,OP,0.9874,POLYMER,0.9999,CF,OP,POLYMER
