ImagePath,Layer_1_True,Layer_1_ans,Layer_1_conf,Layer_2_True,Layer_2_ans,Layer_2_conf,Layer_3_True,Layer_3_ans,Layer_3_conf,sub_class,sub_conf,subtwo_class,subtwo_conf,super_class,super_conf
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5637ZD-1-3.jpg,CF,CF,0.9999,OP,OP,0.9851,GLASS CULLET,GLASS CULLET,0.9836,"['OP', 'NP', 'INT', 'UP']","['0.9836', '0.0159', '0.0002', '0.0001']","['GLASS CULLET', 'CF REPAIR FAIL', 'POLYMER', 'CF DEFECT', 'FIBER']","['0.9851', '0.0065', '0.0057', '0.0019', '0.0004']","['CF', 'TFT']","['0.9999', '1.3602']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5DP2SB-1-3.jpg,TFT,TFT,0.9992,NP,INT,0.7844,AS-RESIDUE-E,ESD,0.9678,"['INT', 'NP', 'UP', 'OP']","['0.9678', '0.0281', '0.0028', '0.0011']","['ESD', 'PV-HOLE-T', 'GLASS BROKEN', 'AS-RESIDUE-E', 'CF REPAIR FAIL']","['0.7844', '0.0717', '0.0696', '0.0211', '0.0180']","['TFT', 'CF']","['0.9992', '0.0007']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5BH1VR-1-3.jpg,CF,CF,0.9999,OP,OP,0.6953,POLYMER,GLASS CULLET,0.9998,"['OP', 'NP', 'INT', 'UP']","['0.9998', '0.0001', '1.6601', '1.0064']","['GLASS CULLET', 'POLYMER', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT']","['0.6953', '0.3001', '0.0033', '0.0008', '0.0002']","['CF', 'TFT']","['0.9999', '4.1100']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B5AZ6CT-1-3.jpg,TFT,TFT,0.9997,UP,UP,0.8054,POLYMER,PV-HOLE-T,0.5303,"['UP', 'NP', 'OP', 'INT']","['0.5303', '0.4664', '0.0030', '5.6306']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'M1-ABNORMAL']","['0.8054', '0.1169', '0.0287', '0.0270', '0.0101']","['TFT', 'CF']","['0.9997', '0.0002']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B62X2DD-1-3.jpg,CF,CF,0.9999,NP,NP,0.9722,CF REPAIR FAIL,CF REPAIR FAIL,0.9997,"['NP', 'OP', 'UP', 'INT']","['0.9997', '0.0001', '3.0941', '9.0825']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'PI SPOT-WITH PAR']","['0.9722', '0.0275', '7.0734', '3.3626', '3.2784']","['CF', 'TFT']","['0.9999', '3.9434']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5CU5WT-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.5340,M1-ABNORMAL,ITO-RESIDUE-T,0.8781,"['NP', 'UP', 'OP', 'INT']","['0.8781', '0.1208', '0.0009', '2.7719']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'AS-RESIDUE-E']","['0.5340', '0.2563', '0.1440', '0.0589', '0.0033']","['TFT', 'CF']","['0.9999', '1.0853']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5DD5NE-1-3.jpg,CF,CF,0.9999,NP,NP,0.9444,CF DEFECT,CF DEFECT,0.9998,"['NP', 'OP', 'UP', 'INT']","['0.9998', '0.0001', '2.1150', '5.1835']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'M1-ABNORMAL']","['0.9444', '0.0497', '0.0052', '0.0005', '6.2207']","['CF', 'TFT']","['0.9999', '7.7933']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5BH8TF-1-3.jpg,CF,CF,0.9999,NP,NP,0.8593,CF REPAIR FAIL,CF REPAIR FAIL,0.9963,"['NP', 'OP', 'INT', 'UP']","['0.9963', '0.0035', '1.5263', '4.4587']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'FIBER']","['0.8593', '0.1061', '0.0212', '0.0127', '0.0001']","['CF', 'TFT']","['0.9999', '1.5868']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5CU5YT-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.6971,M1-ABNORMAL,ITO-RESIDUE-T,0.9780,"['NP', 'UP', 'OP', 'INT']","['0.9780', '0.0217', '0.0002', '1.1427']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']","['0.6971', '0.1649', '0.1034', '0.0261', '0.0054']","['TFT', 'CF']","['0.9999', '1.8427']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B53U41R-1-3.jpg,CF,CF,0.9999,OP,OP,0.9294,GLASS CULLET,GLASS CULLET,0.9251,"['OP', 'NP', 'UP', 'INT']","['0.9251', '0.0747', '7.3473', '1.0028']","['GLASS CULLET', 'CF REPAIR FAIL', 'POLYMER', 'CF DEFECT', 'FIBER']","['0.9294', '0.0385', '0.0207', '0.0072', '0.0020']","['CF', 'TFT']","['0.9999', '5.3643']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B37G9FM-1-3.jpg,TFT,TFT,0.9999,UP,NP,0.6157,FIBER,PV-HOLE-T,0.9825,"['NP', 'UP', 'OP', 'INT']","['0.9825', '0.0108', '0.0066', '3.3299']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']","['0.6157', '0.1906', '0.1064', '0.0622', '0.0169']","['TFT', 'CF']","['0.9999', '5.8677']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5B13VF-1-3.jpg,CF,CF,1.0,NP,NP,0.9890,CF DEFECT,CF DEFECT,0.9990,"['NP', 'OP', 'UP', 'INT']","['0.9990', '0.0009', '4.0667', '5.5551']","['CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']","['0.9890', '0.0059', '0.0028', '0.0020', '8.0754']","['CF', 'TFT']","['1.0', '2.5560']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B6095EA-1-3.jpg,CF,CF,0.9999,NP,NP,0.9730,CF REPAIR FAIL,CF REPAIR FAIL,0.9997,"['NP', 'OP', 'INT', 'UP']","['0.9997', '0.0002', '1.8372', '1.6059']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'FIBER']","['0.9730', '0.0265', '0.0002', '0.0001', '1.0278']","['CF', 'TFT']","['0.9999', '7.2779']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4TL4GD-1-3.jpg,CF,CF,0.9998,NP,NP,0.9926,CF PS DEFORMATION,CF PS DEFORMATION,0.9989,"['NP', 'OP', 'UP', 'INT']","['0.9989', '0.0007', '0.0003', '8.6292']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'GLASS CULLET']","['0.9926', '0.0052', '0.0019', '8.3851', '5.9098']","['CF', 'TFT']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B14N9SD-1-3.jpg,TFT,TFT,0.9995,UP,NP,0.9216,FIBER,M1-ABNORMAL,0.9589,"['NP', 'UP', 'OP', 'INT']","['0.9589', '0.0396', '0.0012', '0.0002']","['M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER', 'CF DEFECT', 'PI SPOT-WITH PAR']","['0.9216', '0.0367', '0.0260', '0.0094', '0.0020']","['TFT', 'CF']","['0.9995', '0.0004']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5AZ8MA-1-3.jpg,CF,CF,0.9999,NP,NP,0.9169,CF REPAIR FAIL,CF REPAIR FAIL,0.9987,"['NP', 'OP', 'INT', 'UP']","['0.9987', '0.0012', '3.5526', '1.8977']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'FIBER']","['0.9169', '0.0738', '0.0049', '0.0041', '5.8932']","['CF', 'TFT']","['0.9999', '3.0255']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B56301R-1-3.jpg,CF,CF,0.9999,OP,OP,0.9430,GLASS CULLET,GLASS CULLET,0.7806,"['OP', 'NP', 'UP', 'INT']","['0.7806', '0.2190', '0.0001', '0.0001']","['GLASS CULLET', 'CF DEFECT', 'CF REPAIR FAIL', 'POLYMER', 'CF PS DEFORMATION']","['0.9430', '0.0367', '0.0172', '0.0026', '0.0001']","['CF', 'TFT']","['0.9999', '3.5921']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B54B2VJ-1-3.jpg,CF,CF,0.9999,OP,OP,0.9006,FIBER,POLYMER,0.9999,"['OP', 'NP', 'UP', 'INT']","['0.9999', '3.8331', '4.6807', '2.7488']","['POLYMER', 'FIBER', 'GLASS CULLET', 'CF REPAIR FAIL', 'CF DEFECT']","['0.9006', '0.0652', '0.0340', '4.8573', '3.8835']","['CF', 'TFT']","['0.9999', '1.2889']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H1CV5BF-1-3.jpg,TFT,TFT,0.9999,UP,NP,0.5071,PI SPOT-WITH PAR,PV-HOLE-T,0.9048,"['NP', 'UP', 'OP', 'INT']","['0.9048', '0.0947', '0.0003', '9.6800']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'POLYMER']","['0.5071', '0.2295', '0.1315', '0.1141', '0.0101']","['TFT', 'CF']","['0.9999', '1.1381']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B55Q7AG-1-3.jpg,TFT,TFT,0.9994,NP,NP,0.4445,M1-ABNORMAL,M1-ABNORMAL,0.9979,"['NP', 'UP', 'OP', 'INT']","['0.9979', '0.0011', '0.0006', '0.0002']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'ESD', 'PI SPOT-WITH PAR']","['0.4445', '0.3728', '0.1057', '0.0404', '0.0147']","['TFT', 'CF']","['0.9994', '0.0005']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B51D0AT-2-3.jpg,TFT,TFT,0.9999,UP,UP,0.8610,POLYMER,PI SPOT-WITH PAR,0.9742,"['UP', 'NP', 'OP', 'INT']","['0.9742', '0.0239', '0.0018', '7.6578']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'FIBER', 'POLYMER', 'ITO-RESIDUE-T']","['0.8610', '0.0805', '0.0318', '0.0232', '0.0028']","['TFT', 'CF']","['0.9999', '6.9571']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B56L0HD-1-3.jpg,CF,CF,0.9999,UP,UP,0.5227,LIGHT METAL,LIGHT METAL,0.6975,"['UP', 'OP', 'NP', 'INT']","['0.6975', '0.1983', '0.1040', '1.0723']","['LIGHT METAL', 'GLASS CULLET', 'CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL']","['0.5227', '0.3986', '0.0677', '0.0052', '0.0030']","['CF', 'TFT']","['0.9999', '1.2280']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B4TL4DD-1-3.jpg,CF,CF,0.9999,NP,NP,0.8975,CF REPAIR FAIL,CF REPAIR FAIL,0.9995,"['NP', 'OP', 'UP', 'INT']","['0.9995', '0.0004', '9.2864', '4.3270']","['CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'POLYMER']","['0.8975', '0.1020', '0.0001', '0.0001', '3.7739']","['CF', 'TFT']","['0.9999', '7.1668']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B4R41JT-1-3.jpg,TFT,TFT,0.9999,UP,NP,0.9437,POLYMER,PV-HOLE-T,0.8297,"['NP', 'UP', 'OP', 'INT']","['0.8297', '0.1554', '0.0147', '7.9822']","['PV-HOLE-T', 'POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ITO-RESIDUE-T']","['0.9437', '0.0323', '0.0126', '0.0057', '0.0035']","['TFT', 'CF']","['0.9999', '6.0830']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2FC-1-3.jpg,CF,CF,0.9999,UP,UP,0.9999,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9999,"['UP', 'NP', 'OP', 'INT']","['0.9999', '7.4612', '4.9186', '3.2156']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET']","['0.9999', '2.3803', '1.5700', '7.4783', '6.8044']","['CF', 'TFT']","['0.9999', '4.6711']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B67H3RE-1-1.jpg,TFT,TFT,0.9736,NP,NP,0.6634,AS-RESIDUE-E,GLASS BROKEN,0.9254,"['NP', 'INT', 'OP', 'UP']","['0.9254', '0.0608', '0.0128', '0.0009']","['GLASS BROKEN', 'PV-HOLE-T', 'GLASS CULLET', 'CF DEFECT', 'M1-ABNORMAL']","['0.6634', '0.2948', '0.0148', '0.0136', '0.0057']","['TFT', 'CF']","['0.9736', '0.0263']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B4M46K5-1-1.jpg,TFT,TFT,1.0,INT,INT,1.0,ESD,ESD,0.9999,"['INT', 'NP', 'UP', 'OP']","['0.9999', '5.3117', '8.4632', '6.6396']","['ESD', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'GLASS BROKEN']","['1.0', '2.0024', '2.4219', '1.2843', '1.0063']","['TFT', 'CF']","['1.0', '7.7006']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H1CV5BE-1-3.jpg,TFT,TFT,0.9999,UP,UP,0.4559,PI SPOT-WITH PAR,PV-HOLE-T,0.7071,"['UP', 'NP', 'OP', 'INT']","['0.7071', '0.2890', '0.0037', '2.2573']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'M1-ABNORMAL']","['0.4559', '0.1994', '0.1254', '0.1111', '0.0857']","['TFT', 'CF']","['0.9999', '5.9956']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B60N7PR-1-3.jpg,CF,CF,0.9999,NP,NP,0.9638,CF REPAIR FAIL,CF REPAIR FAIL,0.9989,"['NP', 'OP', 'INT', 'UP']","['0.9989', '0.0009', '4.8415', '1.4360']","['CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'POLYMER']","['0.9638', '0.0359', '0.0001', '6.3956', '3.0326']","['CF', 'TFT']","['0.9999', '3.3079']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B57R9FC-1-3.jpg,CF,CF,0.9999,NP,NP,0.7348,CF PS DEFORMATION,CF REPAIR FAIL,0.9978,"['NP', 'OP', 'UP', 'INT']","['0.9978', '0.0021', '1.4601', '6.8916']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'POLYMER']","['0.7348', '0.2407', '0.0183', '0.0058', '0.0001']","['CF', 'TFT']","['0.9999', '9.7358']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5A613A-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.5719,PV-HOLE-T,ITO-RESIDUE-T,0.9986,"['NP', 'UP', 'OP', 'INT']","['0.9986', '0.0011', '0.0001', '1.1857']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']","['0.5719', '0.2236', '0.1882', '0.0123', '0.0019']","['TFT', 'CF']","['0.9999', '2.5153']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B54H6MB-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.5456,ITO-RESIDUE-T,ITO-RESIDUE-T,0.9931,"['NP', 'INT', 'UP', 'OP']","['0.9931', '0.0054', '0.0009', '0.0004']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'ESD', 'PV-HOLE-T', 'PI SPOT-WITH PAR']","['0.5456', '0.2005', '0.1329', '0.0949', '0.0102']","['TFT', 'CF']","['0.9999', '1.7137']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5CF2DB-1-3.jpg,CF,CF,0.9999,NP,NP,0.9647,CF DEFECT,CF DEFECT,0.9978,"['NP', 'OP', 'INT', 'UP']","['0.9978', '0.0021', '1.5911', '2.4621']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'M1-ABNORMAL']","['0.9647', '0.0242', '0.0077', '0.0030', '8.7711']","['CF', 'TFT']","['0.9999', '4.4058']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B31N8JA-1-3.jpg,CF,CF,0.9999,NP,NP,0.5133,CF PS DEFORMATION,CF DEFECT,0.9977,"['NP', 'OP', 'INT', 'UP']","['0.9977', '0.0022', '5.6694', '4.4195']","['CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']","['0.5133', '0.2854', '0.1966', '0.0037', '0.0006']","['CF', 'TFT']","['0.9999', '1.2940']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B61Y7QT-1-3.jpg,CF,CF,0.9999,NP,NP,0.9184,CF REPAIR FAIL,CF REPAIR FAIL,0.9957,"['NP', 'OP', 'UP', 'INT']","['0.9957', '0.0042', '3.8975', '2.8682']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'CF DEFECT', 'FIBER', 'POLYMER']","['0.9184', '0.0487', '0.0301', '0.0010', '0.0008']","['CF', 'TFT']","['0.9999', '4.8257']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B38N6WB-1-2.jpg,TFT,TFT,0.9999,INT,INT,0.9750,ESD,ESD,0.9804,"['INT', 'NP', 'OP', 'UP']","['0.9804', '0.0181', '0.0011', '0.0001']","['ESD', 'M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER', 'GLASS BROKEN']","['0.9750', '0.0216', '0.0020', '0.0007', '0.0003']","['TFT', 'CF']","['0.9999', '6.9355']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B25X4MN-1-1.jpg,TFT,TFT,0.9999,INT,INT,0.9989,ESD,ESD,0.9998,"['INT', 'NP', 'UP', 'OP']","['0.9998', '0.0001', '4.1700', '6.5257']","['ESD', 'GLASS BROKEN', 'PV-HOLE-T', 'CF REPAIR FAIL', 'M1-ABNORMAL']","['0.9989', '0.0008', '0.0001', '3.4886', '1.8792']","['TFT', 'CF']","['0.9999', '4.2815']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B4S59QD-1-3.jpg,CF,CF,0.9999,OP,OP,0.9252,FIBER,FIBER,0.9999,"['OP', 'NP', 'UP', 'INT']","['0.9999', '6.3546', '1.9848', '3.7966']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'LIGHT METAL']","['0.9252', '0.0658', '0.0087', '0.0001', '2.0808']","['CF', 'TFT']","['0.9999', '1.6594']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B5DD64T-1-3.jpg,CF,CF,0.9999,NP,NP,0.7090,CF PS DEFORMATION,CF DEFECT,0.9997,"['NP', 'OP', 'UP', 'INT']","['0.9997', '0.0002', '1.0879', '6.3929']","['CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']","['0.7090', '0.1499', '0.1385', '0.0024', '2.9891']","['CF', 'TFT']","['0.9999', '1.8930']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VW1YC-1-3.jpg,CF,CF,1.0,NP,NP,0.9910,CF DEFECT,CF DEFECT,0.9993,"['NP', 'OP', 'UP', 'INT']","['0.9993', '0.0005', '8.7562', '1.2495']","['CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET', 'LIGHT METAL']","['0.9910', '0.0061', '0.0022', '0.0005', '9.6849']","['CF', 'TFT']","['1.0', '1.2527']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B54B2BR-1-3.jpg,TFT,TFT,0.9999,INT,INT,0.9657,GLASS BROKEN,ESD,0.9998,"['INT', 'NP', 'UP', 'OP']","['0.9998', '0.0001', '3.7036', '2.1765']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'CF DEFECT', 'PV-HOLE-T']","['0.9657', '0.0275', '0.0065', '4.0241', '1.7547']","['TFT', 'CF']","['0.9999', '1.0307']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5DQ4US-1-3.jpg,TFT,TFT,0.9997,UP,UP,0.8991,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.5912,"['UP', 'NP', 'INT', 'OP']","['0.5912', '0.4036', '0.0047', '0.0003']","['PI SPOT-WITH PAR', 'ESD', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'CF REPAIR FAIL']","['0.8991', '0.0256', '0.0238', '0.0166', '0.0130']","['TFT', 'CF']","['0.9997', '0.0002']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B59124M-1-3.jpg,TFT,TFT,0.9998,OP,NP,0.9920,POLYMER,PV-HOLE-T,0.9829,"['NP', 'UP', 'OP', 'INT']","['0.9829', '0.0110', '0.0060', '4.6111']","['PV-HOLE-T', 'POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']","['0.9920', '0.0026', '0.0020', '0.0015', '0.0006']","['TFT', 'CF']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B58P24D-1-3.jpg,CF,CF,0.9999,OP,OP,0.3953,POLYMER,POLYMER,0.9692,"['OP', 'NP', 'INT', 'UP']","['0.9692', '0.0307', '3.5657', '1.9771']","['POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'FIBER', 'CF DEFECT']","['0.3953', '0.3850', '0.1498', '0.0539', '0.0152']","['CF', 'TFT']","['0.9999', '4.7313']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B56Z1SC-1-3.jpg,CF,CF,0.9999,OP,OP,0.8788,FIBER,FIBER,0.9988,"['OP', 'NP', 'UP', 'INT']","['0.9988', '0.0011', '2.7632', '4.4787']","['FIBER', 'GLASS CULLET', 'POLYMER', 'CF REPAIR FAIL', 'CF DEFECT']","['0.8788', '0.0735', '0.0430', '0.0043', '0.0001']","['CF', 'TFT']","['0.9999', '2.2799']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B57D7SJ-1-3.jpg,TFT,TFT,0.9962,OP,NP,0.2936,POLYMER,ESD,0.7109,"['NP', 'INT', 'OP', 'UP']","['0.7109', '0.2141', '0.0398', '0.0350']","['ESD', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'POLYMER']","['0.2936', '0.2077', '0.1759', '0.1755', '0.0758']","['TFT', 'CF']","['0.9962', '0.0037']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5DD9JA-1-3.jpg,TFT,TFT,0.9999,OP,OP,0.7140,POLYMER,POLYMER,0.6233,"['OP', 'NP', 'INT', 'UP']","['0.6233', '0.2071', '0.1355', '0.0339']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ESD', 'PI SPOT-WITH PAR']","['0.7140', '0.2822', '0.0028', '0.0003', '0.0002']","['TFT', 'CF']","['0.9999', '2.0760']"
