ImagePath,Layer_1_True,Layer_1_ans,Layer_1_conf,Layer_2_True,Layer_2_ans,Layer_2_conf,sub_class,sub_conf,super_class,super_conf
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B4S59QD-1-3.jpg,OP,OP,0.9996,FIBER,FIBER,0.9393,"['FIBER', 'GLASS CULLET', 'POLYMER', 'AS-RESIDUE-E', 'CF REPAIR FAIL']","['0.9393', '0.0356', '0.0246', '0.0001', '5.7682']","['OP', 'NP', 'UP', 'INT']","['0.9996', '0.0002', '0.0001', '3.3646']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B5DD64T-1-3.jpg,NP,NP,0.8752,CF PS DEFORMATION,CF DEFECT,0.9053,"['CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'LIGHT METAL', 'CF REPAIR FAIL']","['0.9053', '0.0430', '0.0388', '0.0059', '0.0041']","['NP', 'OP', 'UP', 'INT']","['0.8752', '0.0926', '0.0316', '0.0004']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VW1YC-1-3.jpg,NP,NP,0.9963,CF DEFECT,CF DEFECT,0.9915,"['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'LIGHT METAL']","['0.9915', '0.0054', '0.0024', '0.0005', '3.5100']","['NP', 'OP', 'UP', 'INT']","['0.9963', '0.0028', '0.0006', '0.0001']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B54B2BR-1-3.jpg,INT,INT,0.9994,GLASS BROKEN,GLASS BROKEN,0.9881,"['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'POLYMER', 'CF DEFECT']","['0.9881', '0.0102', '0.0016', '5.3752', '1.9389']","['INT', 'NP', 'UP', 'OP']","['0.9994', '0.0005', '1.9979', '8.7810']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5DQ4US-1-3.jpg,UP,UP,0.9997,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9991,"['PI SPOT-WITH PAR', 'POLYMER', 'LIGHT METAL', 'FIBER', 'CF DEFECT']","['0.9991', '0.0004', '0.0001', '9.4693', '5.6434']","['UP', 'NP', 'OP', 'INT']","['0.9997', '0.0002', '8.9052', '4.4510']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B59124M-1-3.jpg,OP,UP,0.8198,POLYMER,FIBER,0.4180,"['FIBER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'AS-RESIDUE-E']","['0.4180', '0.2041', '0.1622', '0.1471', '0.0592']","['UP', 'NP', 'OP', 'INT']","['0.8198', '0.1575', '0.0225', '4.1320']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B58P24D-1-3.jpg,OP,OP,0.9995,POLYMER,POLYMER,0.9058,"['POLYMER', 'GLASS CULLET', 'FIBER', 'CF DEFECT', 'CF REPAIR FAIL']","['0.9058', '0.0906', '0.0017', '0.0012', '0.0002']","['OP', 'NP', 'UP', 'INT']","['0.9995', '0.0004', '3.7767', '1.0240']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B56Z1SC-1-3.jpg,OP,OP,0.9998,FIBER,FIBER,0.9915,"['FIBER', 'GLASS CULLET', 'POLYMER', 'CF REPAIR FAIL', 'M1-ABNORMAL']","['0.9915', '0.0069', '0.0013', '3.3927', '4.0315']","['OP', 'NP', 'UP', 'INT']","['0.9998', '9.6088', '8.9674', '2.9336']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B57D7SJ-1-3.jpg,OP,OP,0.9921,POLYMER,POLYMER,0.9972,"['POLYMER', 'PV-HOLE-T', 'FIBER', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']","['0.9972', '0.0015', '0.0006', '0.0004', '4.4998']","['OP', 'NP', 'UP', 'INT']","['0.9921', '0.0046', '0.0032', '4.2484']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5DD9JA-1-3.jpg,OP,OP,0.6124,POLYMER,POLYMER,0.7746,"['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']","['0.7746', '0.2046', '0.0197', '0.0004', '0.0002']","['OP', 'NP', 'UP', 'INT']","['0.6124', '0.3664', '0.0207', '0.0003']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5B00TD-1-3.jpg,NP,OP,0.5305,CF REPAIR FAIL,POLYMER,0.6730,"['POLYMER', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'FIBER', 'CF DEFECT']","['0.6730', '0.1712', '0.0950', '0.0258', '0.0218']","['OP', 'NP', 'UP', 'INT']","['0.5305', '0.4548', '0.0121', '0.0024']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_C82B7489M0CJ-1-1.jpg,INT,INT,0.9964,ESD,ESD,0.9865,"['ESD', 'GLASS BROKEN', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'POLYMER']","['0.9865', '0.0097', '0.0034', '0.0002', '3.0412']","['INT', 'UP', 'NP', 'OP']","['0.9964', '0.0035', '6.1693', '2.0122']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_H5B86HJ-1-3.jpg,NP,UP,0.9645,PV-HOLE-T,POLYMER,0.9331,"['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'M1-ABNORMAL']","['0.9331', '0.0497', '0.0087', '0.0051', '0.0025']","['UP', 'OP', 'NP', 'INT']","['0.9645', '0.0209', '0.0144', '1.9096']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B54T6JC-1-3.jpg,OP,OP,0.9963,GLASS CULLET,POLYMER,0.7025,"['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT']","['0.7025', '0.2538', '0.0384', '0.0030', '0.0017']","['OP', 'NP', 'UP', 'INT']","['0.9963', '0.0035', '5.4194', '5.1411']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B4VL8PF-1-3.jpg,OP,OP,0.9976,POLYMER,POLYMER,0.9858,"['POLYMER', 'GLASS CULLET', 'CF DEFECT', 'PV-HOLE-T', 'CF REPAIR FAIL']","['0.9858', '0.0119', '0.0010', '0.0008', '0.0001']","['OP', 'NP', 'UP', 'INT']","['0.9976', '0.0023', '7.4955', '6.2872']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B1465KD-1-3.jpg,UP,UP,0.6133,PI SPOT-WITH PAR,POLYMER,0.5495,"['POLYMER', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'CF DEFECT', 'LIGHT METAL']","['0.5495', '0.2884', '0.0580', '0.0523', '0.0211']","['UP', 'OP', 'NP', 'INT']","['0.6133', '0.2311', '0.1555', '7.1645']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VE4QA-1-3.jpg,NP,NP,0.9983,CF DEFECT,CF REPAIR FAIL,0.8844,"['CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'POLYMER', 'M1-ABNORMAL']","['0.8844', '0.1147', '0.0002', '0.0002', '0.0001']","['NP', 'OP', 'UP', 'INT']","['0.9983', '0.0015', '2.0676', '2.3334']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B4UZ44T-1-3.jpg,UP,UP,0.9454,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9395,"['PI SPOT-WITH PAR', 'CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'LIGHT METAL']","['0.9395', '0.0401', '0.0151', '0.0038', '0.0005']","['UP', 'NP', 'OP', 'INT']","['0.9454', '0.0543', '0.0001', '1.6616']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4TY1CB-1-3.jpg,UP,OP,0.7203,FIBER,POLYMER,0.5622,"['POLYMER', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T']","['0.5622', '0.3377', '0.0421', '0.0325', '0.0205']","['OP', 'NP', 'UP', 'INT']","['0.7203', '0.2753', '0.0042', '7.2961']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5DS4Z1-1-3.jpg,INT,INT,0.9967,GLASS BROKEN,ESD,0.6098,"['ESD', 'GLASS BROKEN', 'CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION']","['0.6098', '0.3139', '0.0553', '0.0100', '0.0072']","['INT', 'NP', 'UP', 'OP']","['0.9967', '0.0028', '0.0003', '0.0001']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4K244U-1-3.jpg,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9999,"['GLASS BROKEN', 'ESD', 'CF DEFECT', 'GLASS CULLET', 'M1-ABNORMAL']","['0.9999', '5.3011', '5.0299', '9.0079', '8.7802']","['INT', 'NP', 'UP', 'OP']","['0.9999', '6.5257', '7.8191', '1.5701']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_CG3B51K4H0MD-1-3.jpg,OP,UP,0.7843,POLYMER,POLYMER,0.6749,"['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'GLASS CULLET', 'PV-HOLE-T']","['0.6749', '0.1642', '0.1424', '0.0049', '0.0041']","['UP', 'OP', 'NP', 'INT']","['0.7843', '0.2115', '0.0040', '8.5955']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4U61AB-1-3.jpg,OP,UP,0.9144,POLYMER,FIBER,0.5461,"['FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'AS-RESIDUE-E', 'POLYMER']","['0.5461', '0.2936', '0.1111', '0.0285', '0.0134']","['UP', 'NP', 'OP', 'INT']","['0.9144', '0.0820', '0.0035', '3.1227']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_BASZ6LD-1-3.jpg,UP,NP,0.6679,FIBER,POLYMER,0.4516,"['POLYMER', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']","['0.4516', '0.4329', '0.0522', '0.0217', '0.0198']","['NP', 'OP', 'UP', 'INT']","['0.6679', '0.2798', '0.0521', '2.0033']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4TW6SD-1-3.jpg,NP,NP,0.9938,CF DEFECT,CF DEFECT,0.9992,"['CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'CF REPAIR FAIL', 'POLYMER']","['0.9992', '0.0003', '0.0002', '0.0001', '1.3454']","['NP', 'OP', 'INT', 'UP']","['0.9938', '0.0060', '5.2372', '8.9779']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B61V7XR-1-3.jpg,NP,NP,0.6303,CF REPAIR FAIL,POLYMER,0.4288,"['POLYMER', 'CF REPAIR FAIL', 'CF DEFECT', 'FIBER', 'PV-HOLE-T']","['0.4288', '0.3282', '0.0996', '0.0858', '0.0148']","['NP', 'OP', 'UP', 'INT']","['0.6303', '0.3669', '0.0026', '4.9415']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B62X9UB-2-3.jpg,NP,NP,0.7802,PV-HOLE-T,ITO-RESIDUE-T,0.4262,"['ITO-RESIDUE-T', 'POLYMER', 'M1-ABNORMAL', 'PV-HOLE-T', 'PI SPOT-WITH PAR']","['0.4262', '0.2429', '0.2336', '0.0514', '0.0276']","['NP', 'OP', 'UP', 'INT']","['0.7802', '0.1694', '0.0502', '5.4611']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5AN1DE-1-3.jpg,NP,NP,0.9998,ITO-RESIDUE-T,AS-RESIDUE-E,0.5411,"['AS-RESIDUE-E', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'POLYMER']","['0.5411', '0.4583', '0.0003', '0.0001', '3.4541']","['NP', 'UP', 'OP', 'INT']","['0.9998', '8.7945', '7.1993', '4.3324']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4WZ62E-1-3.jpg,NP,NP,0.9553,CF PS DEFORMATION,CF PS DEFORMATION,0.6492,"['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']","['0.6492', '0.2692', '0.0418', '0.0322', '0.0068']","['NP', 'OP', 'INT', 'UP']","['0.9553', '0.0445', '7.3089', '2.8851']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4S594C-1-3.jpg,OP,OP,0.9992,GLASS CULLET,POLYMER,0.7551,"['POLYMER', 'GLASS CULLET', 'CF DEFECT', 'GLASS BROKEN', 'FIBER']","['0.7551', '0.2387', '0.0023', '0.0015', '0.0013']","['OP', 'INT', 'NP', 'UP']","['0.9992', '0.0004', '0.0003', '1.8774']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B61F8LB-1-3.jpg,OP,OP,0.9870,POLYMER,POLYMER,0.9898,"['POLYMER', 'GLASS CULLET', 'CF DEFECT', 'LIGHT METAL', 'FIBER']","['0.9898', '0.0050', '0.0042', '0.0004', '0.0001']","['OP', 'UP', 'NP', 'INT']","['0.9870', '0.0066', '0.0059', '0.0003']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5CV41A-1-3.jpg,NP,NP,0.9898,PV-HOLE-T,ITO-RESIDUE-T,0.8978,"['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'PI SPOT-WITH PAR']","['0.8978', '0.0966', '0.0019', '0.0013', '0.0009']","['NP', 'UP', 'OP', 'INT']","['0.9898', '0.0070', '0.0030', '2.1997']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B4S74HA-1-3.jpg,INT,INT,0.9982,ESD,GLASS BROKEN,0.8613,"['GLASS BROKEN', 'ESD', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T']","['0.8613', '0.1230', '0.0079', '0.0075', '3.2803']","['INT', 'NP', 'UP', 'OP']","['0.9982', '0.0015', '0.0001', '6.2076']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B39A8DF-1-4.jpg,INT,INT,0.9998,GLASS BROKEN,GLASS BROKEN,0.9999,"['GLASS BROKEN', 'ESD', 'GLASS CULLET', 'LIGHT METAL', 'POLYMER']","['0.9999', '6.9024', '4.7487', '2.2977', '1.8135']","['INT', 'UP', 'OP', 'NP']","['0.9998', '0.0001', '3.5806', '1.7084']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B4U77RL-1-3.jpg,UP,UP,0.9431,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9660,"['PI SPOT-WITH PAR', 'CF DEFECT', 'POLYMER', 'CF PS DEFORMATION', 'CF REPAIR FAIL']","['0.9660', '0.0147', '0.0077', '0.0052', '0.0037']","['UP', 'NP', 'OP', 'INT']","['0.9431', '0.0524', '0.0043', '4.4942']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4WV5FT-2-3.jpg,NP,NP,0.8656,CF PS DEFORMATION,CF DEFECT,0.9801,"['CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'POLYMER']","['0.9801', '0.0167', '0.0013', '0.0009', '0.0007']","['NP', 'OP', 'INT', 'UP']","['0.8656', '0.1341', '0.0001', '2.0432']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VK9BC-1-3.jpg,NP,NP,0.9516,CF DEFECT,CF DEFECT,0.9523,"['CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'CF REPAIR FAIL', 'POLYMER']","['0.9523', '0.0195', '0.0135', '0.0097', '0.0045']","['NP', 'OP', 'UP', 'INT']","['0.9516', '0.0479', '0.0003', '2.6119']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B2106BT-1-3.jpg,UP,UP,0.9738,LIGHT METAL,LIGHT METAL,0.9746,"['LIGHT METAL', 'GLASS CULLET', 'POLYMER', 'CF DEFECT', 'CF REPAIR FAIL']","['0.9746', '0.0207', '0.0033', '0.0006', '0.0003']","['UP', 'OP', 'NP', 'INT']","['0.9738', '0.0238', '0.0023', '3.5906']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5BK1FN-1-3.jpg,UP,UP,0.9978,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9794,"['PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'FIBER', 'ITO-RESIDUE-T']","['0.9794', '0.0090', '0.0086', '0.0025', '0.0001']","['UP', 'NP', 'OP', 'INT']","['0.9978', '0.0021', '1.2268', '5.1099']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B4N06DC-1-3.jpg,INT,NP,0.9940,ESD,AS-RESIDUE-E,0.6325,"['AS-RESIDUE-E', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'POLYMER', 'PV-HOLE-T']","['0.6325', '0.3563', '0.0070', '0.0029', '0.0004']","['NP', 'INT', 'OP', 'UP']","['0.9940', '0.0032', '0.0022', '0.0004']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VV2QA-1-3.jpg,NP,UP,0.9637,PV-HOLE-T,PI SPOT-WITH PAR,0.8692,"['PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'POLYMER']","['0.8692', '0.0791', '0.0292', '0.0123', '0.0046']","['UP', 'NP', 'OP', 'INT']","['0.9637', '0.0357', '0.0003', '0.0001']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV8BB-1-3.jpg,NP,NP,0.9951,CF PS DEFORMATION,CF PS DEFORMATION,0.9954,"['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']","['0.9954', '0.0042', '0.0002', '6.0798', '1.1572']","['NP', 'OP', 'UP', 'INT']","['0.9951', '0.0046', '0.0001', '7.9415']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B59271B-1-3.jpg,NP,UP,0.5673,M1-ABNORMAL,PI SPOT-WITH PAR,0.5819,"['PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'POLYMER']","['0.5819', '0.2181', '0.1829', '0.0147', '0.0013']","['UP', 'NP', 'OP', 'INT']","['0.5673', '0.4275', '0.0047', '0.0003']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5870GF-1-3.jpg,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9831,"['GLASS BROKEN', 'ESD', 'CF DEFECT', 'AS-RESIDUE-E', 'M1-ABNORMAL']","['0.9831', '0.0168', '3.7758', '1.7440', '7.0239']","['INT', 'NP', 'UP', 'OP']","['0.9999', '6.2908', '2.1782', '1.0733']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5DF22R-1-3.jpg,UP,UP,0.9979,PI SPOT-WITH PAR,POLYMER,0.5323,"['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'CF REPAIR FAIL', 'PV-HOLE-T']","['0.5323', '0.3367', '0.1304', '0.0001', '0.0001']","['UP', 'OP', 'NP', 'INT']","['0.9979', '0.0018', '0.0001', '1.6559']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_G73B2805F0BC-1-3.jpg,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9999,"['GLASS BROKEN', 'ESD', 'AS-RESIDUE-E', 'CF DEFECT', 'PV-HOLE-T']","['0.9999', '7.9857', '4.0966', '2.2056', '1.5745']","['INT', 'NP', 'UP', 'OP']","['0.9999', '2.1946', '5.1394', '1.1275']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4VV5MC-1-3.jpg,OP,OP,0.5946,POLYMER,POLYMER,0.7252,"['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL']","['0.7252', '0.1422', '0.1062', '0.0120', '0.0062']","['OP', 'UP', 'NP', 'INT']","['0.5946', '0.3855', '0.0141', '0.0057']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B50J7RT-1-3.jpg,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9981,"['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'POLYMER', 'PV-HOLE-T']","['0.9981', '0.0016', '0.0002', '6.3806', '1.5532']","['INT', 'NP', 'UP', 'OP']","['0.9999', '2.6589', '2.9962', '1.1043']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5636UH-1-3.jpg,OP,OP,0.9999,GLASS CULLET,GLASS CULLET,0.4707,"['GLASS CULLET', 'POLYMER', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT']","['0.4707', '0.3016', '0.2270', '0.0002', '0.0001']","['OP', 'NP', 'UP', 'INT']","['0.9999', '3.7705', '5.0023', '3.5558']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_HCAL5BE-1-1.jpg,INT,INT,0.9876,ESD,ESD,0.8917,"['ESD', 'GLASS BROKEN', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'AS-RESIDUE-E']","['0.8917', '0.0990', '0.0051', '0.0040', '1.3863']","['INT', 'UP', 'NP', 'OP']","['0.9876', '0.0121', '0.0001', '2.0955']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5CF1TN-1-3.jpg,OP,OP,0.9967,FIBER,FIBER,0.9985,"['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'M1-ABNORMAL']","['0.9985', '0.0008', '0.0004', '9.0695', '2.5869']","['OP', 'NP', 'UP', 'INT']","['0.9967', '0.0018', '0.0013', '2.8025']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B33Z1LL-1-3.jpg,UP,OP,0.9193,LIGHT METAL,POLYMER,0.9347,"['POLYMER', 'LIGHT METAL', 'FIBER', 'GLASS CULLET', 'CF REPAIR FAIL']","['0.9347', '0.0383', '0.0134', '0.0125', '0.0003']","['OP', 'UP', 'NP', 'INT']","['0.9193', '0.0801', '0.0004', '4.8971']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5AY4JT-1-3.jpg,NP,UP,0.7681,M1-ABNORMAL,PI SPOT-WITH PAR,0.5262,"['PI SPOT-WITH PAR', 'POLYMER', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL']","['0.5262', '0.3907', '0.0324', '0.0228', '0.0221']","['UP', 'OP', 'NP', 'INT']","['0.7681', '0.1220', '0.1098', '2.2331']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B57U0NT-1-3.jpg,NP,OP,0.9799,PV-HOLE-T,POLYMER,0.9972,"['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL']","['0.9972', '0.0013', '0.0010', '0.0002', '3.2584']","['OP', 'UP', 'NP', 'INT']","['0.9799', '0.0174', '0.0026', '5.8896']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5632QJ-1-3.jpg,OP,OP,0.9977,FIBER,FIBER,0.9981,"['FIBER', 'POLYMER', 'GLASS CULLET', 'M1-ABNORMAL', 'CF REPAIR FAIL']","['0.9981', '0.0015', '0.0002', '3.8523', '2.4382']","['OP', 'UP', 'NP', 'INT']","['0.9977', '0.0019', '0.0002', '1.3614']"
