ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B55Q7AG-1-3.jpg,"['0.9999', '1.7418']","['TFT', 'CF']","['0.9987', '0.0012', '4.4403', '3.0805']","['NP', 'OP', 'UP', 'INT']","['0.7324', '0.2579', '0.0058', '0.0026', '0.0004']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E']",TFT,0.9999,NP,0.7324,M1-ABNORMAL,0.9987,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B62X2DD-1-3.jpg,"['0.9999', '6.1078']","['CF', 'TFT']","['0.9999', '5.0552', '4.4585', '1.2910']","['NP', 'OP', 'UP', 'INT']","['0.9999', '2.5369', '2.2871', '3.2709', '6.4881']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9999,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BCWD1ZE-1-3.jpg,"['0.9984', '0.0015']","['TFT', 'CF']","['0.8849', '0.1132', '0.0016', '8.9227']","['UP', 'NP', 'OP', 'INT']","['0.3585', '0.2112', '0.1898', '0.1384', '0.0782']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'POLYMER', 'PI SPOT-WITH PAR']",TFT,0.9984,UP,0.3585,ITO-RESIDUE-T,0.8849,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_6Q3B50F1S0BD-1-3.jpg,"['0.9999', '1.2273']","['CF', 'TFT']","['0.9783', '0.0214', '0.0001', '2.6227']","['OP', 'NP', 'UP', 'INT']","['0.9910', '0.0065', '0.0022', '9.1162', '6.2413']","['FIBER', 'CF REPAIR FAIL', 'POLYMER', 'CF PS DEFORMATION', 'GLASS CULLET']",CF,0.9999,OP,0.9910,FIBER,0.9783,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5868YA-1-4.jpg,"['1.0', '3.8262']","['TFT', 'CF']","['0.9974', '0.0024', '5.5092', '3.1842']","['NP', 'INT', 'UP', 'OP']","['0.9770', '0.0223', '0.0004', '6.6618', '2.2440']","['M1-ABNORMAL', 'GLASS BROKEN', 'ESD', 'AS-RESIDUE-E', 'PV-HOLE-T']",TFT,1.0,NP,0.9770,M1-ABNORMAL,0.9974,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4WV5FT-2-3.jpg,"['0.9999', '6.9409']","['CF', 'TFT']","['0.9248', '0.0751', '2.3700', '1.0405']","['NP', 'OP', 'UP', 'INT']","['0.6439', '0.2762', '0.0797', '1.3627', '5.0148']","['CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,NP,0.6439,CF DEFECT,0.9248,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4TW6SD-1-3.jpg,"['0.9999', '3.8471']","['CF', 'TFT']","['0.9999', '9.3137', '1.6212', '7.9368']","['NP', 'OP', 'UP', 'INT']","['0.7321', '0.2667', '0.0010', '3.5362', '2.7826']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']",CF,0.9999,NP,0.7321,CF PS DEFORMATION,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B57S0CT-1-3.jpg,"['0.9999', '9.0872']","['TFT', 'CF']","['0.9635', '0.0272', '0.0092', '2.6111']","['UP', 'NP', 'OP', 'INT']","['0.6507', '0.2077', '0.1218', '0.0101', '0.0045']","['PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'PV-HOLE-T', 'ITO-RESIDUE-T']",TFT,0.9999,UP,0.6507,PI SPOT-WITH PAR,0.9635,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B5578QP-1-3.jpg,"['0.9999', '6.0401']","['CF', 'TFT']","['0.6338', '0.3645', '0.0015', '2.5854']","['UP', 'NP', 'OP', 'INT']","['0.5313', '0.4594', '0.0074', '0.0009', '0.0006']","['CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,UP,0.5313,CF PS DEFORMATION,0.6338,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B53V42C-1-3.jpg,"['0.9999', '1.7099']","['TFT', 'CF']","['0.9981', '0.0018', '6.6017', '1.0889']","['INT', 'NP', 'OP', 'UP']","['0.9959', '0.0028', '0.0011', '5.9862', '1.2389']","['GLASS BROKEN', 'M1-ABNORMAL', 'ESD', 'AS-RESIDUE-E', 'CF DEFECT']",TFT,0.9999,INT,0.9959,GLASS BROKEN,0.9981,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B61V3DG-1-3.jpg,"['0.9999', '2.5716']","['CF', 'TFT']","['0.9996', '0.0002', '2.4305', '3.9478']","['NP', 'OP', 'UP', 'INT']","['0.9373', '0.0620', '0.0003', '0.0001', '5.7558']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'POLYMER', 'FIBER']",CF,0.9999,NP,0.9373,CF REPAIR FAIL,0.9996,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5C91GD-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9986', '0.0008', '0.0004', '5.5202']","['NP', 'UP', 'OP', 'INT']","['0.9615', '0.0308', '0.0033', '0.0022', '0.0013']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']",TFT,0.9998,NP,0.9615,ITO-RESIDUE-T,0.9986,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B51F9EM-2-3.jpg,"['0.9999', '1.1484']","['CF', 'TFT']","['0.9984', '0.0015', '1.1288', '5.9844']","['UP', 'NP', 'OP', 'INT']","['0.9737', '0.0226', '0.0027', '0.0007', '1.5615']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T']",CF,0.9999,UP,0.9737,PI SPOT-WITH PAR,0.9984,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5BH8TF-1-3.jpg,"['0.9999', '2.2691']","['CF', 'TFT']","['0.9998', '0.0001', '3.7643', '1.8454']","['NP', 'OP', 'UP', 'INT']","['0.9690', '0.0247', '0.0058', '0.0001', '0.0001']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'CF DEFECT', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9690,CF REPAIR FAIL,0.9998,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B91U92D-1-3.jpg,"['0.9999', '2.3697']","['TFT', 'CF']","['0.9991', '0.0006', '0.0002', '6.0486']","['OP', 'UP', 'NP', 'INT']","['0.9941', '0.0041', '0.0010', '0.0003', '0.0001']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'GLASS CULLET']",TFT,0.9999,OP,0.9941,POLYMER,0.9991,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5C89YB-1-3.jpg,"['0.9999', '3.5113']","['CF', 'TFT']","['0.9999', '9.4673', '2.7594', '1.2054']","['OP', 'UP', 'NP', 'INT']","['0.9999', '6.9123', '4.4023', '3.9130', '1.6384']","['POLYMER', 'GLASS CULLET', 'LIGHT METAL', 'CF DEFECT', 'PV-HOLE-T']",CF,0.9999,OP,0.9999,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5867PQ-1-2.jpg,"['1.0', '8.9368']","['TFT', 'CF']","['0.9999', '3.9452', '3.0020', '1.3799']","['NP', 'OP', 'UP', 'INT']","['0.9999', '7.2390', '7.2313', '1.1781', '8.6718']","['AS-RESIDUE-E', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'FIBER']",TFT,1.0,NP,0.9999,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B57D7SJ-1-3.jpg,"['0.9999', '1.0538']","['TFT', 'CF']","['0.8210', '0.1781', '0.0003', '0.0003']","['OP', 'NP', 'UP', 'INT']","['0.7460', '0.2140', '0.0360', '0.0014', '0.0010']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ESD', 'PI SPOT-WITH PAR']",TFT,0.9999,OP,0.7460,POLYMER,0.8210,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B4R41JT-1-3.jpg,"['0.9999', '2.1759']","['TFT', 'CF']","['0.5259', '0.3660', '0.1070', '0.0009']","['NP', 'OP', 'UP', 'INT']","['0.6025', '0.3261', '0.0317', '0.0185', '0.0073']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ITO-RESIDUE-T']",TFT,0.9999,NP,0.6025,POLYMER,0.5259,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B57D7WC-1-3.jpg,"['1.0', '2.2881']","['CF', 'TFT']","['0.9999', '1.1063', '2.0804', '8.6815']","['OP', 'UP', 'NP', 'INT']","['0.9860', '0.0120', '0.0018', '1.1065', '3.5544']","['FIBER', 'GLASS CULLET', 'POLYMER', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,1.0,OP,0.9860,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B57E3ZJ-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.9926', '0.0071', '0.0001', '8.1585']","['NP', 'OP', 'UP', 'INT']","['0.4930', '0.3171', '0.1610', '0.0212', '0.0043']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9997,NP,0.4930,M1-ABNORMAL,0.9926,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4K48EP-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.5217', '0.4316', '0.0450', '0.0015']","['UP', 'INT', 'OP', 'NP']","['0.8825', '0.0676', '0.0384', '0.0071', '0.0016']","['FIBER', 'ESD', 'POLYMER', 'PI SPOT-WITH PAR', 'GLASS BROKEN']",TFT,0.9997,UP,0.8825,FIBER,0.5217,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_G73B2805F0BC-1-3.jpg,"['1.0', '3.0641']","['TFT', 'CF']","['1.0', '1.0102', '4.9866', '1.8334']","['INT', 'NP', 'OP', 'UP']","['0.9999', '2.2716', '3.8074', '2.1761', '7.8463']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF DEFECT']",TFT,1.0,INT,0.9999,GLASS BROKEN,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B2106BT-1-3.jpg,"['1.0', '2.9467']","['CF', 'TFT']","['0.9985', '0.0013', '8.0830', '8.2079']","['UP', 'OP', 'NP', 'INT']","['0.9998', '5.2265', '2.8061', '1.8427', '1.4555']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'FIBER', 'CF DEFECT']",CF,1.0,UP,0.9998,LIGHT METAL,0.9985,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B62X9UC-1-3.jpg,"['1.0', '1.0031']","['CF', 'TFT']","['0.9841', '0.0158', '9.0218', '4.0020']","['UP', 'OP', 'NP', 'INT']","['0.9987', '0.0009', '0.0001', '7.3259', '1.4553']","['LIGHT METAL', 'GLASS CULLET', 'FIBER', 'POLYMER', 'PI SPOT-WITH PAR']",CF,1.0,UP,0.9987,LIGHT METAL,0.9841,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B5CV0RF-1-3.jpg,"['0.9999', '1.2920']","['CF', 'TFT']","['0.9885', '0.0113', '6.4900', '1.3253']","['NP', 'OP', 'UP', 'INT']","['0.8910', '0.0852', '0.0235', '7.9794', '7.1689']","['CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,NP,0.8910,CF DEFECT,0.9885,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4TB6QD-1-3.jpg,"['0.9999', '3.8661']","['CF', 'TFT']","['0.9933', '0.0038', '0.0028', '4.4333']","['NP', 'OP', 'UP', 'INT']","['0.6592', '0.3152', '0.0155', '0.0086', '0.0007']","['CF DEFECT', 'CF REPAIR FAIL', 'POLYMER', 'LIGHT METAL', 'CF PS DEFORMATION']",CF,0.9999,NP,0.6592,CF DEFECT,0.9933,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B4WQ5AF-1-3.jpg,"['1.0', '5.0192']","['CF', 'TFT']","['0.9999', '3.4475', '2.4115', '2.0763']","['OP', 'UP', 'NP', 'INT']","['1.0', '1.5168', '1.2421', '3.7929', '6.0254']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,1.0,OP,1.0,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AN1KR-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.9997', '0.0002', '3.4470', '1.4592']","['UP', 'NP', 'OP', 'INT']","['0.9975', '0.0008', '0.0006', '0.0003', '0.0003']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'LIGHT METAL', 'ITO-RESIDUE-T']",TFT,0.9997,UP,0.9975,PI SPOT-WITH PAR,0.9997,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VF0GF-1-3.jpg,"['0.9999', '2.7857']","['CF', 'TFT']","['0.9999', '4.5784', '1.6964', '2.7717']","['NP', 'OP', 'UP', 'INT']","['0.9032', '0.0862', '0.0103', '8.6158', '2.8681']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']",CF,0.9999,NP,0.9032,CF PS DEFORMATION,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5B092M-1-3.jpg,"['0.9999', '8.8616']","['TFT', 'CF']","['0.9970', '0.0019', '0.0009', '3.6837']","['UP', 'NP', 'OP', 'INT']","['0.9557', '0.0318', '0.0059', '0.0035', '0.0022']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'ITO-RESIDUE-T', 'CF REPAIR FAIL']",TFT,0.9999,UP,0.9557,PI SPOT-WITH PAR,0.9970,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B4U14FD-1-3.jpg,"['0.9993', '0.0006']","['TFT', 'CF']","['0.9969', '0.0020', '0.0010', '1.1654']","['NP', 'OP', 'UP', 'INT']","['0.9068', '0.0545', '0.0166', '0.0165', '0.0040']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9993,NP,0.9068,ITO-RESIDUE-T,0.9969,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV1XD-1-3.jpg,"['0.9999', '7.5022']","['CF', 'TFT']","['0.9999', '1.1055', '6.7984', '1.5965']","['NP', 'OP', 'UP', 'INT']","['0.9993', '0.0006', '8.0297', '7.6099', '3.1447']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'GLASS CULLET']",CF,0.9999,NP,0.9993,CF PS DEFORMATION,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_6Q3B5DG5K0GD-1-3.jpg,"['1.0', '3.0948']","['TFT', 'CF']","['0.9999', '4.0125', '1.8583', '4.5863']","['INT', 'NP', 'UP', 'OP']","['0.5576', '0.4422', '7.2129', '2.0811', '2.2809']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'POLYMER']",TFT,1.0,INT,0.5576,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B58C02C-1-3.jpg,"['0.9999', '7.8450']","['CF', 'TFT']","['0.9939', '0.0057', '0.0003', '1.3484']","['NP', 'UP', 'OP', 'INT']","['0.8890', '0.1068', '0.0014', '0.0012', '0.0011']","['CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9999,NP,0.8890,CF DEFECT,0.9939,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B58P2ZS-1-3.jpg,"['0.9999', '1.5239']","['CF', 'TFT']","['0.9999', '3.6619', '2.9669', '1.9013']","['OP', 'UP', 'NP', 'INT']","['0.9077', '0.0888', '0.0015', '0.0013', '0.0003']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9077,POLYMER,0.9999,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5CG8ST-1-3.jpg,"['0.9999', '7.9241']","['TFT', 'CF']","['0.9989', '0.0010', '2.0789', '3.1842']","['UP', 'NP', 'OP', 'INT']","['0.9812', '0.0118', '0.0043', '0.0014', '0.0006']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'CF REPAIR FAIL', 'LIGHT METAL']",TFT,0.9999,UP,0.9812,PI SPOT-WITH PAR,0.9989,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4LS1QT-1-3.jpg,"['1.0', '3.4701']","['CF', 'TFT']","['0.9970', '0.0028', '1.7102', '3.7964']","['UP', 'OP', 'NP', 'INT']","['0.9994', '0.0005', '3.6767', '1.7272', '1.6216']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'FIBER']",CF,1.0,UP,0.9994,LIGHT METAL,0.9970,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5DP2SB-1-4.jpg,"['1.0', '5.6324']","['TFT', 'CF']","['0.9999', '2.4622', '5.6235', '3.8695']","['NP', 'INT', 'OP', 'UP']","['0.9999', '9.5856', '1.8390', '1.5244', '1.6638']","['AS-RESIDUE-E', 'PV-HOLE-T', 'M1-ABNORMAL', 'GLASS BROKEN', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.9999,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B64C5RH-1-5.jpg,"['1.0', '4.7504']","['TFT', 'CF']","['0.9997', '0.0002', '1.7504', '7.2873']","['NP', 'INT', 'OP', 'UP']","['0.9995', '0.0002', '0.0001', '2.2962', '2.0272']","['AS-RESIDUE-E', 'PV-HOLE-T', 'M1-ABNORMAL', 'GLASS BROKEN', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.9995,AS-RESIDUE-E,0.9997,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B36C6FR-1-3.jpg,"['1.0', '4.2207']","['CF', 'TFT']","['0.9981', '0.0018', '6.4748', '1.5534']","['NP', 'UP', 'OP', 'INT']","['0.9961', '0.0031', '0.0003', '0.0002', '9.4251']","['CF REPAIR FAIL', 'CF DEFECT', 'PI SPOT-WITH PAR', 'LIGHT METAL', 'CF PS DEFORMATION']",CF,1.0,NP,0.9961,CF REPAIR FAIL,0.9981,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B50Q9GA-1-3.jpg,"['0.9999', '3.1729']","['CF', 'TFT']","['0.9999', '4.9987', '1.7190', '2.0092']","['OP', 'NP', 'UP', 'INT']","['0.9869', '0.0130', '1.1842', '1.3904', '3.6927']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9869,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B5DD64T-1-3.jpg,"['1.0', '5.7263']","['CF', 'TFT']","['0.9933', '0.0066', '1.5716', '6.1661']","['NP', 'OP', 'UP', 'INT']","['0.9996', '0.0003', '6.8560', '2.1826', '2.7018']","['CF PS DEFORMATION', 'GLASS CULLET', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,1.0,NP,0.9996,CF PS DEFORMATION,0.9933,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B4X00RD-1-3.jpg,"['0.9999', '3.1883']","['CF', 'TFT']","['0.9999', '2.3306', '2.5398', '1.8776']","['OP', 'NP', 'UP', 'INT']","['0.9999', '2.3585', '2.2558', '3.2399', '9.7740']","['POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'FIBER', 'CF DEFECT']",CF,0.9999,OP,0.9999,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B6135JA-1-3.jpg,"['1.0', '5.0899']","['CF', 'TFT']","['0.9999', '3.8606', '4.4333', '1.0646']","['NP', 'UP', 'OP', 'INT']","['0.9996', '0.0002', '5.1305', '3.9786', '4.2828']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'FIBER']",CF,1.0,NP,0.9996,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4X28YB-1-3.jpg,"['0.9999', '2.2189']","['TFT', 'CF']","['0.9956', '0.0041', '0.0001', '2.7984']","['NP', 'OP', 'UP', 'INT']","['0.7058', '0.2843', '0.0076', '0.0013', '0.0002']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'PV-HOLE-T', 'POLYMER']",TFT,0.9999,NP,0.7058,M1-ABNORMAL,0.9956,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5654ZJ-1-3.jpg,"['0.9999', '1.0776']","['CF', 'TFT']","['0.9999', '3.7052', '2.6023', '4.8601']","['OP', 'NP', 'UP', 'INT']","['0.9960', '0.0033', '0.0006', '5.1880', '5.6442']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT']",CF,0.9999,OP,0.9960,POLYMER,0.9999,CF,OP,POLYMER
